Name,Current Rating,Maximum Rating,Total Games Played,Rating Progression,Total Playing Time,Total Time on TV
zeekat,2128.22,2128,461,90,33800982,385096
yeoldwiz,1798.5,1917,653,-25,2160116,18951
chesschildren,1856.88,1912,281,61,23413573,2372473
g0thamb0t,1133.1,1655,188,-52,100261,0
