Name,Current Rating,Maximum Rating,Total Games Played,Rating Progression,Total Playing Time,Total Time on TV
zeekat,2128.1,2128,458,186,33501564,376262
chesschildren,1856.88,1912,281,61,23333003,2372473
yeoldwiz,1798.5,1917,653,-25,2157231,18951
g0thamb0t,1133.1,1655,188,-52,97640,0
